11-beta-hydroxylase deficiency							
12q14 microdeletion syndrome							
15q11.2 microdeletion							
Legius syndrome	Legius syndrome	Legius syndrome	EFO_0008414				
Leigh syndrome	Leigh syndrome	Leigh syndrome	Orphanet_98464				
"Leigh syndrome, French Canadian type"	"Leigh syndrome, French Canadian type"	"Congenital lactic acidosis, Saguenay-Lac-Saint-Jean type"	Orphanet_42				
Leiomyosarcoma							
Leishmaniasis	Leishmaniasis	Leishmaniasis	EFO_0002939				
Lelis syndrome							
Lennox-Gastaut syndrome							
Lentigo maligna melanoma							
Lenz Majewski hyperostotic dwarfism	Lenz Majewski hyperostotic dwarfism	Lenz-Majewski hyperostotic dwarfism	Orphanet_98954				
Lenz microphthalmia syndrome	Lenz microphthalmia syndrome	"Microphthalmia, Lenz type"	Orphanet_2478				
LEOPARD syndrome	LEOPARD syndrome	Noonan syndrome with multiple lentigines	Orphanet_83473				
Leprechaunism	Leprechaunism	Leprechaunism	Orphanet_31965				
Leri pleonosteosis							
Leri Weill dyschondrosteosis	Leri Weill dyschondrosteosis	LÈri-Weill dyschondrosteosis	Orphanet_2554				
Lesch Nyhan syndrome	Lesch Nyhan syndrome	Lesch-Nyhan syndrome	"Orphanet_252206, EFO_0000756"				
Lethal chondrodysplasia Moerman type							
Lethal chondrodysplasia Seller type							
Lethal congenital contracture syndrome 1	Lethal congenital contracture syndrome 1	Lethal congenital contracture syndrome type 1	Orphanet_87503				
Lethal congenital contracture syndrome 2							
Lethal congenital contracture syndrome 3 - See Lethal congenital contracture syndrome							
Lethal short limb skeletal dysplasia Al Gazali type							
Leucine-sensitive hypoglycemia of infancy							
Leukemia subleukemic							
"Leukemia, T-cell, chronic"							
Leukocyte adhesion deficiency type 1	Leukocyte adhesion deficiency type 1	Leukocyte adhesion deficiency type I	Orphanet_2484				
Leukodystrophy	Leukodystrophy	Leukodystrophy	EFO_0004254				
"Leukodystrophy, dysmyelinating, and spastic paraparesis with or without dystonia"							
Leukoencephalopathy - dystonia - motor neuropathy							
Leukoencephalopathy palmoplantar keratoderma							
Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation	Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation	Leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	Orphanet_2495				
Leukoencephalopathy with thalamus and brainstem involvement and high lactate							
Leukoencephalopathy with vanishing white matter	Leukoencephalopathy with vanishing white matter	CACH syndrome	Orphanet_565				
Leukoencephalopathy-spondylometaphyseal dysplasia syndrome							
Leukonychia totalis	Leukonychia totalis	Leukonychia totalis	EFO_1001471				
Levator syndrome							
Levic Stefanovic Nikolic syndrome							
Lewis-Sumner syndrome							
Lhermitte-Duclos disease	Lhermitte-Duclos disease	Lhermitte-Duclos disease	Orphanet_2499				
Li-Fraumeni syndrome	Li-Fraumeni syndrome	Li-Fraumeni syndrome	Orphanet_512				
Lichen planopilaris							
Lichen planus pemphigoides							
Lichen planus pigmentosus							
Lichen sclerosus							
Lichtenstein syndrome							
Liddle syndrome	Liddle syndrome	Liddle syndrome	Orphanet_174				
Ligneous conjunctivitis							
Limb deficiencies distal with micrognathia							
Limb-body wall complex							
Limb-girdle muscular dystrophy type 1A	Limb-girdle muscular dystrophy type 1A	Limb-girdle muscular dystrophy	Orphanet_2501				
Limb-girdle muscular dystrophy type 1B	Limb-girdle muscular dystrophy type 1B	Limb-girdle muscular dystrophy	Orphanet_175				
Limb-girdle muscular dystrophy type 1C - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 1D - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 1E - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 1F - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 1G - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 1H - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 2A	Limb-girdle muscular dystrophy type 2A	Autosomal recessive limb-girdle muscular dystrophy type 2A	Orphanet_2635				
Limb-girdle muscular dystrophy type 2B	Limb-girdle muscular dystrophy type 2B	Limb-girdle muscular dystrophy	Orphanet_26				
Limb-girdle muscular dystrophy type 2E							
Limb-girdle muscular dystrophy type 2F	Limb-girdle muscular dystrophy type 2F	Limb-girdle muscular dystrophy	Orphanet_26				
Limb-girdle muscular dystrophy type 2H							
Limb-girdle muscular dystrophy type 2I							
Limb-girdle muscular dystrophy type 2J - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 2K - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 2L - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 2M - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 2N - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 2O - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 2P - See Limb-girdle muscular dystrophy type 1A							
Limb-girdle muscular dystrophy type 2Q - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 2S - See Limb-girdle muscular dystrophy							
Limb-girdle muscular dystrophy type 2T - See Limb-girdle muscular dystrophy							
"Limb-girdle muscular dystrophy, type 2C"							
"Limb-girdle muscular dystrophy, type 2D"	"Limb-girdle muscular dystrophy, type 2D"	Limb-girdle muscular dystrophy	Orphanet_29				
"Limb-girdle muscular dystrophy, type 2G"	"Limb-girdle muscular dystrophy, type 2G"	Limb-girdle muscular dystrophy	Orphanet_2637				
Limb-mammary syndrome	Limb-mammary syndrome	Limb-mammary syndrome	Orphanet_2637				
Limbic encephalitis with LGI1 antibodies							
Limited cutaneous systemic sclerosis							
Limited systemic sclerosis							
Lin-Gettig syndrome							
Linear and whorled nevoid hypermelanosis							
Linear IgA disease							
Linear lichen planus							
Linear nevus sebaceous syndrome							
Linear scleroderma							
Lip and oral cavity cancer							
Lipase deficiency combined	Lipase deficiency combined	Hyperlipoproteinemia type 1	HP_0000252				
LIPE-related familial partial lipodystrophy - See Familial partial lipodystrophy							
Lipedema - Not a rare disease							
Lipoblastoma	Liposarcoma	liposarcoma	Orphanet_443162				
"Lipodystrophy, familial partial, type 5 - See Familial partial lipodystrophy"							
Lipoic acid synthetase deficiency							
Lipoid proteinosis of Urbach and Wiethe							
Liposarcoma							
Lissencephaly 1	Lissencephaly 1	Classic lissencephaly	Orphanet_178364				
Lissencephaly 2							
Lissencephaly X-linked							
Localized hypertrophic neuropathy							
"Localized junctional epidermolysis bullosa, non-Herlitz type - See Junctional epidermolysis bullosa"							
Localized scleroderma							
Locked-in syndrome							
Loeys-Dietz syndrome	Loeys-Dietz syndrome	Loeys-Dietz syndrome	Orphanet_139471				
Loeys-Dietz syndrome type 1							
Loeys-Dietz syndrome type 2							
Loeys-Dietz syndrome type 3							
Loeys-Dietz syndrome type 4							
Logopenic progressive aphasia							
Long QT syndrome 1	Long QT syndrome 1	Prolonged QT interval	EFO_0005569				
Loose anagen hair syndrome							
Lopes Gorlin syndrome							
Lowe oculocerebrorenal syndrome							
Lowry Maclean syndrome							
Lowry Wood syndrome							
LRBA deficiency							
Lubinsky syndrome							
Lucey-Driscoll syndrome	Lucey-Driscoll syndrome	Transient familial neonatal hyperbilirubinemia	Orphanet_246				
Lujan syndrome							
Lung adenocarcinoma	Lung adenocarcinoma	lung adenocarcinoma	Orphanet_98905				
Lung agenesis							
Lupus - Not a rare disease							
Lupus erythematosus tumidus							
Lupus nephritis							
Lyme disease - Not a rare disease							
Lymph Node Neoplasm							
Lymphangioleiomyomatosis							
Lymphatic filariasis							
Lymphedema and cerebral arteriovenous anomaly							
Lymphedema-distichiasis syndrome	Lymphedema-distichiasis syndrome	Lymphedema-distichiasis syndrome	Orphanet_2609				
"Lymphedema, microcephaly and chorioretinopathy syndrome"							
Lymphoblastic lymphoma							
Lymphocytic hypophysitis							
Lymphocytic infiltrate of Jessner							
Lymphocytic vasculitis							
Lymphoma AIDS related							
"Lymphoma, large-cell, immunoblastic"							
Lymphomatoid papulosis							
Lymphosarcoma							
Lynch syndrome - Not a rare disease							
Lysinuric protein intolerance	Lysinuric protein intolerance	Lysinuric protein intolerance	"C1855008, 252011, Orphanet_3208"				
Mac Dermot Winter syndrome							
Macrocephaly-short stature-paraplegia syndrome							
"Macrocephaly, benign familial"							
Macrodactyly of fingers							
Macrodactyly of toes							
"Macroepiphyseal dysplasia with osteoporosis, wrinkled skin, and aged appearance"							
Macroglossia	Macroglossia	Macroglossia	Orphanet_1460				
Macrophagic myofasciitis							
Macrosomia with lethal microphthalmia							
Macrothrombocytopenia progressive deafness							
Macrozoospermia							
"Macular dystrophy, corneal type 1"							
Macular telangiectasia type 2 - Not a rare disease							
Macules hereditary congenital hypopigmented and hyperpigmented							
Madokoro Ohdo Sonoda syndrome							
Maffucci syndrome	Maffucci syndrome	Maffucci syndrome	Orphanet_2597				
MAGIC syndrome							
Mahvash disease							
Majeed syndrome	Majeed syndrome	Majeed syndrome	Orphanet_5				
Mal de debarquement syndrome							
Malakoplakia							
Malaria	Malaria	malaria	C0344760				
Male pseudohermaphroditism due to defective LH molecule							
"Male pseudohermaphroditism intellectual disability syndrome, Verloes type"							
Malignant Atrophic Papulosis							
Malignant cylindroma							
Malignant eccrine spiradenoma							
Malignant germ cell tumor							
Malignant hyperthermia	Malignant hyperthermia	Malignant hyperthermia of anesthesia	Orphanet_52368				
Malignant hyperthermia arthrogryposis torticollis							
"Malignant melanoma, childhood"							
Malignant mesenchymoma							
Malignant mesothelioma	Malignant mesothelioma	Malignant Mesothelioma	Orphanet_3057				
Malignant migrating partial seizures of infancy	Malignant migrating partial seizures of infancy	Malignant migrating partial seizures of infancy	Orphanet_75858				
Malignant mixed Mullerian tumor	Malignant peripheral nerve sheath tumor	malignant peripheral nerve sheath tumor	Orphanet_1052				
Malignant peripheral nerve sheath tumor							
Malignant Teratocarcinosarcoma							
Mallory-Weiss syndrome							
Malonyl-CoA decarboxylase deficiency	Malonyl-CoA decarboxylase deficiency	Malonic aciduria	Orphanet_2152				
MAN1B1-CDG							
Mandibuloacral dysplasia with type A lipodystrophy	Mandibuloacral dysplasia with type A lipodystrophy	Mandibuloacral dysplasia with type A lipodystrophy	Orphanet_2573				
Mandibuloacral dysplasia with type B lipodystrophy	Mandibuloacral dysplasia with type B lipodystrophy	Mandibuloacral dysplasia with type B lipodystrophy	Orphanet_579				
Mandibulofacial dysostosis with microcephaly							
Manitoba oculotrichoanal syndrome							
Mannose-binding lectin protein deficiency - Not a rare disease							
"Mannosidosis, beta A, lysosomal"							
Manouvrier syndrome							
Mantle cell lymphoma	Mantle cell lymphoma	Mantle cell lymphoma	Orphanet_79272				
Maple syrup urine disease	Maple syrup urine disease	Maple syrup urine disease	"253200, Orphanet_583, C0026709"				
Marburg hemorrhagic fever							
Marchiafava Bignami disease							
Marden Walker like syndrome	Marden Walker like syndrome	Van den Ende-Gupta syndrome	Orphanet_584				
Marden-Walker syndrome	Marden-Walker syndrome	Marden-Walker syndrome	Orphanet_53271				
Marfan syndrome	Marfan syndrome	Marfan syndrome	Orphanet_2576				
Marfanoid habitus-autosomal recessive intellectual disability syndrome							
Marie Unna congenital hypotrichosis							
Marinesco-Sjogren syndrome							
Marshall syndrome	Marshall syndrome	Marshall syndrome	Orphanet_2190				
Marshall-Smith syndrome	Marshall-Smith syndrome	Marshall-Smith syndrome	Orphanet_280633				
Martsolf syndrome	Martsolf syndrome	Cataract-intellectual disability-hypogonadism syndrome	Orphanet_247698				
Mastocytosis cutaneous with short stature conductive hearing loss and microtia							
Maternal hyperphenylalaninemia							
Maternally inherited diabetes and deafness							
Maturity-onset diabetes of the young	Maturity-onset diabetes of the young	MODY	Orphanet_653				
"Maturity-onset diabetes of the young, type 1 - See Maturity-onset diabetes of the young"							
"Maturity-onset diabetes of the young, type 2 - See Maturity-onset diabetes of the young"							
"Maturity-onset diabetes of the young, type 3 - See Maturity-onset diabetes of the young"							
"Maturity-onset diabetes of the young, type 4 - See Maturity-onset diabetes of the young"							
"Maturity-onset diabetes of the young, type 5 - See Maturity-onset diabetes of the young"							
"Maturity-onset diabetes of the young, type 6 - See Maturity-onset diabetes of the young"							
"Maturity-onset diabetes of the young, type 7 - See Maturity-onset diabetes of the young"							
"Maturity-onset diabetes of the young, type 8 - See Maturity-onset diabetes of the young"							
"Maturity-onset diabetes of the young, type 9 - See Maturity-onset diabetes of the young"							
"Maxillonasal dysplasia, Binder type"							
McCune-Albright syndrome	McCune-Albright syndrome	McCune-Albright syndrome	Orphanet_251				
McDonough syndrome							
McKusick Kaufman syndrome	McKusick Kaufman syndrome	McKusick-Kaufman syndrome	Orphanet_251				
McLeod neuroacanthocytosis syndrome	McLeod neuroacanthocytosis syndrome	McLeod neuroacanthocytosis syndrome	Orphanet_251				
McPherson Clemens syndrome							
Meacham Winn Culler syndrome							
Measles	Measles	susceptibility to measles measurement	Orphanet_251				
Meckel syndrome							
Meconium aspiration syndrome							
MECP2 duplication syndrome	MECP2 duplication syndrome	X-linked syndromic intellectual disability	Orphanet_251				
Medeira-Dennis-Donnai syndrome							
Median cleft of upper lip with polyps of facial skin and nasal mucosa							
Median nodule of the upper lip							
Mediastinal endodermal sinus tumors							
Medium-chain 3-ketoacyl-coa thiolase deficiency							
Medium-chain acyl-coenzyme A dehydrogenase deficiency	Medium-chain acyl-coenzyme A dehydrogenase deficiency	Medium chain acyl-CoA dehydrogenase deficiency	Orphanet_251				
Medrano Roldan syndrome							
Medulloblastoma	Medulloblastoma	medulloblastoma	EFO_0001378				
"Medulloblastoma, childhood"							
Meesmann corneal dystrophy	Meesmann corneal dystrophy	Meesmann corneal dystrophy	Orphanet_2990				
Megacystis microcolon intestinal hypoperistalsis syndrome							
Megaduodenum and/or megacystis							
Megaepiphyseal dwarfism							
Megalencephalic leukoencephalopathy with subcortical cysts	Megalencephalic leukoencephalopathy with subcortical cysts	Megalencephalic leukoencephalopathy with subcortical cysts	Orphanet_33108				
Megalencephaly-capillary malformation syndrome							
Megalencephaly-Polymicrogyria-Polydactyly-Hydrocephalus syndrome	Megalencephaly-Polymicrogyria-Polydactyly-Hydrocephalus syndrome	Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome	Orphanet_65748				
Megaloblastic anemia due to dihydrofolate reductase deficiency	Megaloblastic anemia due to dihydrofolate reductase deficiency	Orphanet_31965	Orphanet_585				
Megalocornea - spherophakia - secondary glaucoma							
Megalocornea-intellectual disability syndrome							
Megarbane Jalkh syndrome							
Megarbane syndrome							
Mehes syndrome							
Mehta Lewis Patton syndrome							
Meier-Gorlin syndrome	Meier-Gorlin syndrome	Ear-patella-short stature syndrome	Orphanet_3237				
Meige syndrome							
Melanocytic lesions of CNS							
Melanoma astrocytoma syndrome	Melanoma astrocytoma syndrome	"Melanoma and neural system tumor syndrome, melanoma"	Orphanet_3237				
"Melanoma, familial"							
Meleda disease	Meleda disease	Mal de Meleda	EFO_1001050				
Melkersson-Rosenthal syndrome							
Melnick-Needles syndrome	Melnick-Needles syndrome	Melnick-Needles syndrome	Orphanet_404463				
Melorheostosis							
Melorheostosis with osteopoikilosis							
Membranous nephropathy	Membranous nephropathy	membranous glomerulonephritis	Orphanet_588				
Menetrier disease							
Ménière's disease - Not a rare disease							
Meningioma	Meningioma	Meningioma	Orphanet_98473				
Meningocele							
Menkes disease	Menkes disease	Menkes disease	Orphanet_280671				
Mental retardation skeletal dysplasia abducens palsy							
Mental retardation Smith Fineman Myers type							
Mental retardation X-linked syndromic 7							
"Mental retardation, keratoconus, febrile seizures, and sinoatrial block"							
"Mental retardation, X-linked 14"							
Meralgia paresthetica							
Merkel cell carcinoma	Merkel cell carcinoma	Merkel cell skin cancer	EFO_0004991				
Mesomelia-synostoses syndrome							
Mesomelic dwarfism cleft palate camptodactyly							
Mesomelic dwarfism of hypoplastic tibia and radius type							
Mesomelic dysplasia Kantaputra type							
Mesomelic dysplasia Savarirayan type							
Metacarpals 4 and 5 fusion							
Metachondromatosis	Metachondromatosis	Metachondromatosis	EFO_0007265				
Metachromatic leukodystrophy	Metachromatic leukodystrophy	Metachromatic leukodystrophy	EFO_1001051				
Metachromatic leukodystrophy due to saposin B deficiency							
Metagonimiasis							
Metaphyseal acroscyphodysplasia							
Metaphyseal chondrodysplasia Schmid type	Metaphyseal chondrodysplasia Schmid type	"Metaphyseal chondrodysplasia, Schmid type"	Orphanet_183713				
Metaphyseal chondrodysplasia Spahr type	Metaphyseal chondrodysplasia Spahr type	"Metaphyseal chondrodysplasia, Spahr type"	Orphanet_2585				
Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome							
Metaphyseal dysplasia maxillary hypoplasia brachydactyly							
Metaphyseal dysplasia without hypotrichosis	Metaphyseal dysplasia without hypotrichosis	Cartilage-hair hypoplasia	EFO_0000198				
"Metaphyseal undermodeling, spondylar dysplasia, and overgrowth"							
Metaplastic carcinoma of the breast							
Metastatic insulinoma							
Metastatic squamous neck cancer with occult primary							
Metatropic dysplasia	Metatropic dysplasia	Metatropic dysplasia	HP_0011974				
"Methemoglobinemia, beta-globin type"							
Methimazole antenatal exposure							
Methionine adenosyltransferase deficiency							
Methylcobalamin deficiency cbl G type							
Methylmalonic acidemia	Methylmalonic acidemia	Methylmalonic acidemia with homocystinuria	EFO_0002427				
Methylmalonic acidemia and homocysteinemia type cblX - See Methylmalonic acidemia with homocystinuria							
Methylmalonic acidemia with homocystinuria	Methylmalonic acidemia with homocystinuria	Methylmalonic acidemia with homocystinuria	Orphanet_733				
Methylmalonic acidemia with homocystinuria type cblC - See Methylmalonic acidemia with homocystinuria							
Methylmalonic acidemia with homocystinuria type cblD - See Methylmalonic acidemia with homocystinuria							
Methylmalonic acidemia with homocystinuria type cblF - See Methylmalonic acidemia with homocystinuria							
Methylmalonic acidemia with homocystinuria type cblJ - See Methylmalonic acidemia with homocystinuria							
"Methylmalonic aciduria, cblA type - See Adenosylcobalamin deficiency"							
"Methylmalonic aciduria, cblB type - See Adenosylcobalamin deficiency"							
Mevalonic aciduria	Mevalonic aciduria	Mevalonic aciduria	Orphanet_2588				
MGAT2-CDG (CDG-IIa)							
MHC class 1 deficiency							
Micro syndrome							
Microbrachycephaly ptosis cleft lip							
Microcephalic osteodysplastic primordial dwarfism type 1	Microcephalic osteodysplastic primordial dwarfism type 1	Microcephalic osteodysplastic primordial dwarfism type II	HP_0003652				
Microcephalic osteodysplastic primordial dwarfism type 2	Microcephalic osteodysplastic primordial dwarfism type 2	Microcephalic osteodysplastic primordial dwarfism type II	Orphanet_401768				
Microcephalic primordial dwarfism Toriello type							
"Microcephalic primordial dwarfism, Montreal type"							
Microcephaly	Microcephaly	Microcephaly	Orphanet_53698				
Microcephaly autosomal dominant							
Microcephaly brain defect spasticity hypernatremia							
Microcephaly cervical spine fusion anomalies							
Microcephaly deafness syndrome							
Microcephaly glomerulonephritis Marfanoid habitus							
Microcephaly microcornea syndrome Seemanova type							
Microcephaly micropenis convulsions							
Microcephaly microphthalmos blindness							
Microcephaly nonsyndromal							
Microcephaly-albinism-digital anomalies syndrome							
Microcephaly-cardiomyopathy							
"Microcephaly, seizures, and developmental delay - See Early Infantile Epileptic Encephalopathy"							
Microcornea corectopia macular hypoplasia							
Microcornea posterior megalolenticonus persistent fetal vasculature coloboma							
Microcystic adnexal carcinoma							
Microcystic lymphatic malformation							
Microduplication Xp11.22-p11.23 syndrome							
Microgastria limb reduction defect							
Microhydranencephaly	Microhydranencephaly	NDE1-related microhydranencephaly	Orphanet_614				
Microphthalmia associated with colobomatous cyst							
Microphthalmia syndromic 10							
Microphthalmia syndromic 4							
Microphthalmia syndromic 5	Microphthalmia syndromic 5	Syndromic microphthalmia type 5	Orphanet_206647				
Microphthalmia syndromic 6	Microphthalmia syndromic 6	Microphthalmia with brain and digit anomalies	Orphanet_273				
Microphthalmia syndromic 8							
Microphthalmia syndromic 9	Microphthalmia syndromic 9	microphthalmia	Orphanet_606				
Microphthalmia with linear skin defects syndrome							
Microscopic polyangiitis							
Microsomia hemifacial radial defects							
Microspherophakia with hernia							
Microsporidiosis							
Microtia eye coloboma and imperforation of the nasolacrimal duct							
Microtia-Anotia							
"Microtia, meatal atresia and conductive deafness"							
Microvillus inclusion disease							
Midphalangeal hair							
Migraine with brainstem aura							
Mild phenylketonuria							
Miller syndrome	Miller syndrome	Postaxial acrofacial dysostosis	EFO_0000613				
Miller-Dieker syndrome							
Miller-Fisher syndrome							
Milner Khallouf Gibson syndrome							
Milroy disease							
Minicore myopathy with external ophthalmoplegia	Minicore myopathy with external ophthalmoplegia	Congenital multicore myopathy with external ophthalmoplegia	Orphanet_2614				
"Minicore myopathy, antenatal onset, with arthrogryposis"							
Minimal change disease							
Mitochondrial complex I deficiency	Mitochondrial complex I deficiency	Isolated complex I deficiency	"Orphanet_324999, Orphanet_324977, Orphanet_2615, Orphanet_325004"				
Mitochondrial complex II deficiency	Mitochondrial complex II deficiency	"C1855008, 252011, Isolated succinate-CoQ reductase deficiency"	Orphanet_627				
Mitochondrial complex III deficiency	Mitochondrial complex III deficiency	Isolated complex III deficiency	EFO_0000614				
"Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria"							
Mitochondrial DNA-associated Leigh syndrome							
Mitochondrial encephalomyopathy lactic acidosis and stroke-like episodes							
Mitochondrial genetic disorders							
Mitochondrial Membrane Protein-Associated Neurodegeneration							
Mitochondrial myopathy with diabetes							
Mitochondrial myopathy with lactic acidosis	Mitochondrial myopathy with lactic acidosis	Mitochondrial myopathy-lactic acidosis-deafness syndrome	Orphanet_150				
Mitochondrial neurogastrointestinal encephalopathy syndrome	Mitochondrial trifunctional protein deficiency	Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	Orphanet_168572				
Mitochondrial trifunctional protein deficiency	Mitochondrial trifunctional protein deficiency	Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	Orphanet_168572				
Mitral atresia	Mitral atresia	C0344760	Orphanet_34217				
"Mitral regurgitation, conductive deafness, and fusion of cervical vertebrae and of carpal and tarsal bones"							
"Mitral valve prolapse, familial, autosomal dominant"							
Mixed connective tissue disease							
Miyoshi myopathy							
Moebius syndrome							
MOGS-CDG (CDG-IIb)							
Mohr-Tranebjaerg syndrome	Mohr-Tranebjaerg syndrome	Mohr-Tranebjaerg syndrome	Orphanet_247598				
Mollaret meningitis							
Moloney syndrome							
Molybdenum cofactor deficiency							
MOMO syndrome							
Monilethrix							
Monkeypox							
Monoamine oxidase A deficiency	Monoamine oxidase A deficiency	Monoamine oxidase A deficiency	Orphanet_1451				
Monogenic diabetes - Not a rare disease							
Monomelic amyotrophy							
Morgagni-Stewart-Morel syndrome							
MORM syndrome	MORM syndrome	MORM syndrome	Orphanet_417				
Morning glory syndrome							
Morphea							
Morquio syndrome B							
Morse-Rawnsley-Sargent syndrome							
Morvan's fibrillary chorea							
Mosaic monosomy 18							
Mosaic monosomy 22							
Mosaic trisomy 13							
Mosaic trisomy 14							
Mosaic trisomy 22							
Mosaic trisomy 7							
Mosaic trisomy 8							
Mosaic trisomy 9							
Mosaic variegated aneuploidy syndrome	Mosaic variegated aneuploidy syndrome	Mosaic variegated aneuploidy syndrome	HP_0000121				
Mounier-Kuhn syndrome							
Mousa Al din Al Nassar syndrome							
Mowat-Wilson syndrome	Mowat-Wilson syndrome	Mowat-Wilson syndrome	Orphanet_223				
Moyamoya disease	Moyamoya disease	Moyamoya disease	Orphanet_655				
MPDU1-CDG (CDG-If)							
MPI-CDG (CDG-Ib)							
MPV17-related hepatocerebral mitochondrial DNA depletion syndrome							
Muckle-Wells syndrome							
Mucoepidermoid carcinoma							
Mucolipidosis III alpha/beta							
Mucolipidosis type 4							
Mucopolysaccharidosis type I	Mucopolysaccharidosis type I	Mucopolysaccharidosis type 1	Orphanet_213				
Mucopolysaccharidosis type II							
Mucopolysaccharidosis type III							
Mucopolysaccharidosis type IIIA							
Mucopolysaccharidosis type IIIB							
Mucopolysaccharidosis type IIIC							
Mucopolysaccharidosis type IIID	Mucopolysaccharidosis type IIID	Sanfilippo syndrome type D	Orphanet_280576				
Mucopolysaccharidosis type IV	Mucopolysaccharidosis type VI	"253200, Mucopolysaccharidosis type 6, C0026709"	Orphanet_634				
Mucopolysaccharidosis type IVA							
Mucopolysaccharidosis type VI							
Mucopolysaccharidosis type VII	Mucopolysaccharidosis type VII	Mucopolysaccharidosis type 7	Orphanet_2671				
Mucormycosis							
Muenke Syndrome	Muenke Syndrome	Muenke syndrome	EFO_0000621				
Muir-Torre syndrome							
Mulibrey Nanism	Mulibrey Nanism	Mulibrey nanism	MONDO_0009578				
Muller Barth Menger syndrome							
Multicentric carpotarsal osteolysis syndrome							
Multicentric Castleman Disease							
Multicentric reticulohistiocytosis							
"Multicystic renal dysplasia, bilateral"	"Multicystic renal dysplasia, bilateral"	Congenital hydronephrosis	Orphanet_157846				
Multifocal fibrosclerosis							
Multifocal lymphangioendotheliomatosis with thrombocytopenia							
Multifocal motor neuropathy							
Multiple café-au-lait spots							
Multiple congenital anomalies-hypotonia-seizures syndrome	Multiple congenital anomalies-hypotonia-seizures syndrome	Multiple congenital anomalies-hypotonia-seizures syndrome	Orphanet_636				
Multiple congenital anomalies-hypotonia-seizures syndrome type 2							
Multiple endocrine neoplasia type 1							
Multiple endocrine neoplasia type 2							
Multiple endocrine neoplasia type 2A	Multiple endocrine neoplasia type 2A	Multiple endocrine neoplasia type 2A	Orphanet_638				
Multiple endocrine neoplasia type 2B	Multiple endocrine neoplasia type 2B	Multiple endocrine neoplasia type 2	EFO_0000760				
Multiple epiphyseal dysplasia	Multiple epiphyseal dysplasia	Multiple epiphyseal dysplasia	EFO_0004256				
Multiple epiphyseal dysplasia 1	Multiple epiphyseal dysplasia 1	Multiple epiphyseal dysplasia	Orphanet_216				
Multiple epiphyseal dysplasia 2	Multiple epiphyseal dysplasia 2	Multiple epiphyseal dysplasia	Orphanet_644				
Multiple epiphyseal dysplasia 3	Multiple epiphyseal dysplasia 3	Multiple epiphyseal dysplasia	"Orphanet_90117, Orphanet_435819"				
Multiple epiphyseal dysplasia 4	Multiple epiphyseal dysplasia 4	Multiple epiphyseal dysplasia	Orphanet_99953				
Multiple epiphyseal dysplasia 5	Multiple epiphyseal dysplasia 5	Multiple epiphyseal dysplasia	Orphanet_98908				
Multiple familial trichoepithelioma							
Multiple familial trichoepithelioma 1 - See Multiple familial trichoepithelioma							
Multiple familial trichoepithelioma 2 - See Multiple familial trichoepithelioma							
Multiple fibrofolliculoma familial							
Multiple myeloma	Multiple myeloma	multiple myeloma	Orphanet_3051				
Multiple pterygium syndrome Escobar type	Multiple pterygium syndrome Escobar type	Autosomal recessive multiple pterygium syndrome	Orphanet_77292				
Multiple pterygium syndrome lethal type	Multiple pterygium syndrome lethal type	Lethal multiple pterygium syndrome	Orphanet_77293				
Multiple pterygium syndrome X-linked							
Multiple sclerosis - Not a rare disease							
Multiple self healing squamous epithelioma	Multiple self healing squamous epithelioma	Multiple self-healing squamous epithelioma	Orphanet_646				
Multiple sulfatase deficiency	Multiple sulfatase deficiency	Multiple sulfatase deficiency	Orphanet_646				
Multiple symmetric lipomatosis							
Multiple synostoses syndrome 1	Multiple synostoses syndrome 1	Multiple synostoses syndrome	Orphanet_647				
Multiple synostoses syndrome 2	Multiple synostoses syndrome 2	Multiple synostoses syndrome	EFO_0008515				
Multiple system atrophy	Multiple system atrophy	multiple system atrophy	Orphanet_648				
Multisystemic smooth muscle dysfunction syndrome	Multisystemic smooth muscle dysfunction syndrome	Multisystemic smooth muscle dysfunction syndrome	Orphanet_2701				
Mungan syndrome							
MURCS association							
Muscle eye brain disease	Muscle eye brain disease	Muscle-eye-brain disease	Orphanet_75327				
